review_order,year,utt_id,session_id,duration_sec,num_frames,normalized_text,job_id,ignored_by_mfa,word_interval_present,phone_interval_present,alignment_log_likelihood,reason_code,recommended_scope,evidence
406,2025,SDRW2500000933.1.1.100,SDRW2500000933,4.618,462,투자를 어느 하는 종목이나 뭐 그런 게 있으신가요,2,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
407,2025,SDRW2500000936.1.1.138,SDRW2500000936,3.526937,353,그런 것들 중에 좀 가장 만족하는 서비스는 어떤 게 있어,2,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
408,2025,SDRW2500000943.1.1.187,SDRW2500000943,4.822875,482,소비를 해서 행복함을 어 얻는 거는,2,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
409,2025,SDRW2500000944.1.1.42,SDRW2500000944,0.9885,99,네,2,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
410,2025,SDRW2500000944.1.1.44,SDRW2500000944,1.948875,195,맞아요 네,2,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
411,2025,SDRW2500000944.1.1.59,SDRW2500000944,1.080938,108,네,2,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
412,2025,SDRW2500000944.1.1.62,SDRW2500000944,1.171,117,네,2,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
413,2025,SDRW2500000945.1.1.23,SDRW2500000945,1.085875,109,예,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
414,2025,SDRW2500000949.1.1.86,SDRW2500000949,2.339313,234,많아요 그런 게,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
415,2025,SDRW2500000954.1.1.2,SDRW2500000954,1.369687,137,있지,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
416,2025,SDRW2500000956.1.1.158,SDRW2500000956,0.832562,83,네,1,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
417,2025,SDRW2500000957.1.1.143,SDRW2500000957,1.00925,101,궁금,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
418,2025,SDRW2500000960.1.1.102,SDRW2500000960,2.634812,263,그 혹시 좋아하는 아이돌 있으세요,2,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
419,2025,SDRW2500000966.1.1.180,SDRW2500000966,2.94,294,어느 브랜든지 알 수 있을까요,1,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
420,2025,SDRW2500000966.1.1.188,SDRW2500000966,3.742313,374,상당히 고가일 거 같은 생각이 드네요,1,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
421,2025,SDRW2500000977.1.1.229,SDRW2500000977,5.564938,556,그러면 이제 아기가 좀 컸으니까 회사 생활을 다시 하실 수 있으실 거 같아요,1,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
422,2025,SDRW2500000982.1.1.15,SDRW2500000982,2.9645,296,선생님은 혹시 어떻게 하고 있나요,2,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
423,2025,SDRW2500001034.1.1.144,SDRW2500001034,3.146125,315,뭔가 판매해 보신 적도 있어요,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
424,2025,SDRW2500001034.1.1.64,SDRW2500001034,1.112625,111,네,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
425,2025,SDRW2500001035.1.1.141,SDRW2500001035,3.932875,393,저는 코로나 이후에 배달 음식을,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
426,2025,SDRW2500001036.1.1.258,SDRW2500001036,1.775813,178,독립을 위해,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
427,2025,SDRW2500001036.1.1.72,SDRW2500001036,2.37625,238,엄,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
428,2025,SDRW2500001041.1.1.1,SDRW2500001041,1.18975,119,네,1,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
429,2025,SDRW2500001041.1.1.168,SDRW2500001041,0.782937,78,네,1,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
430,2025,SDRW2500001041.1.1.59,SDRW2500001041,0.948187,95,네,1,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
431,2025,SDRW2500001042.1.1.137,SDRW2500001042,0.922,92,네,1,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
432,2025,SDRW2500001042.1.1.92,SDRW2500001042,2.34825,235,저는 그러니까,1,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
433,2025,SDRW2500001043.1.1.162,SDRW2500001043,3.014063,301,네 저는 그 포인트,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
434,2025,SDRW2500001043.1.1.163,SDRW2500001043,3.947875,395,출석이나 뭐 그런 거 많이 이용하는 편이에요 그래서,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
435,2025,SDRW2500001065.1.1.198,SDRW2500001065,1.1865,119,음,2,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
436,2025,SDRW2500001090.1.1.68,SDRW2500001090,3.785438,379,미워해도 그 미운 마음이 금방 가시고 가시는데 며느리는 남의 자식이라,1,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
437,2025,SDRW2500001101.1.1.28,SDRW2500001101,5.132062,513,새로운 기술 에이아이 외에 새로운 기술이 뭐 있는지 혹시 아실까요,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
438,2025,SDRW2500001125.1.1.168,SDRW2500001125,6.997562,700,어느 부분에서 활용할 수 있을까라는 그 측면에서는 어떻게 생각하시는지 선생님의 의견이 궁금합니다,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
439,2025,SDRW2500001138.1.1.124,SDRW2500001138,0.864062,86,네,1,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
440,2025,SDRW2500001150.1.1.43,SDRW2500001150,1.588625,159,저는 이제,2,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
441,2025,SDRW2500001169.1.1.198,SDRW2500001169,1.396437,140,그렇구나,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
442,2025,SDRW2500001172.1.1.4,SDRW2500001172,7.62425,762,나는 강아지나 고양이 키워 보고 싶어 그중에서도 고양이를 더 키우고 싶은 거 같아,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
443,2025,SDRW2500001181.1.1.217,SDRW2500001181,1.22675,123,네 그쵸,1,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
444,2025,SDRW2500001182.1.1.70,SDRW2500001182,1.194063,119,그래,1,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
445,2025,SDRW2500001182.1.1.71,SDRW2500001182,1.22125,122,아들은,1,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
446,2025,SDRW2500001191.1.1.148,SDRW2500001191,1.361813,136,생각하고 있어요,2,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
447,2025,SDRW2500001195.1.1.190,SDRW2500001195,1.342375,134,추천해,2,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
448,2025,SDRW2500001208.1.1.56,SDRW2500001208,1.1705,117,네,1,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
449,2025,SDRW2500001233.1.1.19,SDRW2500001233,5.29125,529,혹시 당근 예전에 유행했었는데 당근도 많이 하시는지 궁금하네요,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
450,2025,SDRW2500001242.1.1.119,SDRW2500001242,6.230562,623,그 저기 뭐야 그 효과를 볼 수 있는 그런 업종이 굉장히 좀 중요한 거 같아요 그래서,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
451,2025,SDRW2500001250.1.1.173,SDRW2500001250,2.816875,282,예 맞으 맞는 거 같아요 저도,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
452,2025,SDRW2500001257.1.1.51,SDRW2500001257,1.315,132,네 맞아요,1,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
453,2025,SDRW2500001269.1.1.134,SDRW2500001269,0.678813,68,네,1,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
454,2025,SDRW2500001271.1.1.188,SDRW2500001271,0.75325,75,네,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
455,2025,SDRW2500001278.1.1.196,SDRW2500001278,1.462125,146,교복 뭐,1,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
456,2025,SDRW2500001278.1.1.198,SDRW2500001278,2.56025,256,그래서 뭐 음,1,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
457,2025,SDRW2500001280.1.1.96,SDRW2500001280,3.40725,341,싼 거는 고기밖에 없는 거 같아,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
458,2025,SDRW2500001287.1.1.117,SDRW2500001287,0.930312,93,네,2,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
459,2025,SDRW2500001306.1.1.14,SDRW2500001306,3.468938,347,옆의 선생님은 요즘 어떻게 옷차림하고 다니세요,2,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
460,2025,SDRW2500001311.1.1.153,SDRW2500001311,5.691313,569,걸 이야기해 보자면은 또 그런 마 그런 문화생활 즐기는 본인만의 방법이 좀 있으 있으신가요,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
461,2025,SDRW2500001311.1.1.27,SDRW2500001311,0.792937,79,네,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
462,2025,SDRW2500001313.1.1.149,SDRW2500001313,2.313438,231,서울에서 들어와도 호환되는 거예요,2,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
463,2025,SDRW2500001329.1.1.169,SDRW2500001329,3.126625,313,앞의 선생님 혹시 어떤 거가 있을까요,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
464,2025,SDRW2500001346.1.1.136,SDRW2500001346,5.770688,577,어 예전에 비해 너무 비싸진 거 어 예전에 비해 비싸진 거,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
465,2025,SDRW2500001348.1.1.192,SDRW2500001348,0.971688,97,네,1,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
466,2025,SDRW2500001349.1.1.138,SDRW2500001349,0.9335,93,네,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
467,2025,SDRW2500001349.1.1.54,SDRW2500001349,7.809938,781,그 되게 다양한 걸 많이 하는데 그냥 약간 예능 같은 느낌 아이돌이 하는 예능 그런 느낌이에요,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
468,2025,SDRW2500001349.1.1.94,SDRW2500001349,4.690062,469,길어서 엄두가 안 나니까 그냥 중국 드라마 요약본만 보고 끝나고 그래요,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
469,2025,SDRW2500001359.1.1.255,SDRW2500001359,1.117875,112,여쭤보고 싶어요,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
470,2025,SDRW2500001360.1.1.165,SDRW2500001360,0.8225,82,저는,2,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
471,2025,SDRW2500001375.1.1.147,SDRW2500001375,1.549313,155,있을 거 같나요,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
472,2025,SDRW2500001376.1.1.86,SDRW2500001376,1.895875,190,혹시 경험 있으신가요,2,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
473,2025,SDRW2500001380.1.1.181,SDRW2500001380,4.06075,406,어떤 특병 특정 장면을 집기에는 어려울 거 같습니다,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
474,2025,SDRW2500001381.1.1.103,SDRW2500001381,2.93925,294,아 원래 청주 사시는 게 아니에요 그럼,2,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
475,2025,SDRW2500001381.1.1.112,SDRW2500001381,1.379875,138,가톨릭 병원,2,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
476,2025,SDRW2500001381.1.1.113,SDRW2500001381,2.055,206,여기 청주 성모 병원,2,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
477,2025,SDRW2500001381.1.1.115,SDRW2500001381,2.907188,291,거기서 했던 경험이 있습니다,2,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
478,2025,SDRW2500001381.1.1.117,SDRW2500001381,4.7325,473,아니요 그때는 고 고등학 어릴 때 한 거라 그렇진 않은데,2,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
479,2025,SDRW2500001381.1.1.194,SDRW2500001381,1.67275,167,근데 저는,2,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
480,2025,SDRW2500001381.1.1.231,SDRW2500001381,4.635375,464,이렇게 해서 총 아침저녁 사이클로 돌아가는 걸로 알고 있습니다,2,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
481,2025,SDRW2500001381.1.1.62,SDRW2500001381,6.05275,605,저는 좀 막 속이 자주 쓰리고 이래서 위내시경만 몇 번 해 봤는데,2,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
482,2025,SDRW2500001382.1.1.153,SDRW2500001382,1.399,140,정신적으로도,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
483,2025,SDRW2500001382.1.1.41,SDRW2500001382,2.768125,277,그리고 그 혹시 카프리썬이라고 혹시 아세요,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
484,2025,SDRW2500001382.1.1.72,SDRW2500001382,1.6975,170,진짜 본 지 오래된 거 같아요,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
485,2025,SDRW2500001393.1.1.67,SDRW2500001393,1.246063,125,네,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
486,2025,SDRW2500001396.1.1.136,SDRW2500001396,1.025625,103,네,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
487,2025,SDRW2500001403.1.1.175,SDRW2500001403,1.205,121,많지,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
488,2025,SDRW2500001410.1.1.4,SDRW2500001410,6.672313,667,그래서 혹시 선생님은 그런 브이로그에 대해서 어떻게 생각하시는지 궁금합니다,1,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
489,2025,SDRW2500001418.1.1.273,SDRW2500001418,1.262812,126,강원도에 농장 있고,2,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
490,2025,SDRW2500001437.1.1.100,SDRW2500001437,6.888625,689,그 문화생활을 이제 하시면은 주로 어떤 거를 하시는지 그게 궁금합니다,2,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
491,2025,SDRW2500001437.1.1.114,SDRW2500001437,1.11375,111,있으신가요,2,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
492,2025,SDRW2500001444.1.1.65,SDRW2500001444,6.578938,658,저는 아까 말했듯이 단 지금의 담임 선생님이십니다,2,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
493,2025,SDRW2500001444.1.1.66,SDRW2500001444,6.22475,622,선생님은 가장 좋았던 선생님 중에 어떤 선생님 가장 좋으신가요,2,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
494,2025,SDRW2500001445.1.1.268,SDRW2500001445,3.12175,312,만약 제가 정말 정말 갖고 싶었던 그런 거라면 인터넷이나 또는 다른 곳을 뒤져 보면서 찾아요,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
495,2025,SDRW2500001449.1.1.121,SDRW2500001449,1.287937,129,네,1,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
496,2025,SDRW2500001463.1.1.152,SDRW2500001463,0.724,72,더우니까 반팔,1,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
497,2025,SDRW2500001463.1.1.22,SDRW2500001463,0.629875,63,음 혼자 그러니까,1,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
498,2025,SDRW2500001467.1.1.99,SDRW2500001467,0.831063,83,네,2,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
499,2025,SDRW2500001468.1.1.210,SDRW2500001468,0.985875,99,네,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
500,2025,SDRW2500001468.1.1.41,SDRW2500001468,1.925188,193,음 그리고,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
501,2025,SDRW2500001471.1.1.110,SDRW2500001471,0.981563,98,그래,1,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
502,2025,SDRW2500001471.1.1.56,SDRW2500001471,2.525875,253,그거 뭐 세상을 구하는 얘기지,1,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
503,2025,SDRW2500001501.1.1.1,SDRW2500001501,1.984875,198,요사이 건강,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
504,2025,SDRW2500001501.1.1.100,SDRW2500001501,1.512375,151,그렇게 해 가지고,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
505,2025,SDRW2500001501.1.1.103,SDRW2500001501,2.7975,280,보훈 병원은 우리나라에서 최고 큰 병원이지만은,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
506,2025,SDRW2500001501.1.1.104,SDRW2500001501,2.217563,222,원체 사람 숫자가 많아 가지고,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
507,2025,SDRW2500001501.1.1.106,SDRW2500001501,1.644187,164,아무래도 수술하고 하는 게,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
508,2025,SDRW2500001501.1.1.107,SDRW2500001501,1.913563,191,전문성이 좀 떨어지는 거 같아요,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
509,2025,SDRW2500001501.1.1.108,SDRW2500001501,3.438438,344,그래서 요 강남에 있는 최고 권위 있는 병원에,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
510,2025,SDRW2500001501.1.1.109,SDRW2500001501,1.506063,151,거기다가 의뢰해 가지고,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
